# mass [M_sun]  total_SF [M_sun]  r [kpc]  phi [rad]  z [kpc]
1.95147e+04	4.68015e+06	7.16369e-01	4.07721e+00	-4.76942e-04
2.27123e+04	4.70287e+06	3.31991e+00	4.49888e+00	2.65936e-03
1.08300e+05	4.81117e+06	1.11585e+00	2.66412e+00	2.98238e-03
2.78058e+04	4.83897e+06	2.09920e+00	2.05907e+00	-3.11195e-03
1.38498e+04	4.85282e+06	6.38028e-01	5.81924e+00	3.82341e-03
2.57605e+04	4.87858e+06	2.36068e+00	4.52673e-01	8.39137e-03
1.32369e+04	4.89182e+06	1.20063e+00	3.93165e+00	5.16540e-03
1.61358e+04	4.90795e+06	1.16181e+00	2.13802e+00	-2.20804e-03
2.44560e+04	4.93241e+06	2.95349e+00	1.86329e+00	-3.35113e-03
1.53617e+04	4.94777e+06	1.38179e+00	1.70122e+00	-4.46835e-03
1.10086e+04	4.95878e+06	1.52595e+00	4.77013e+00	-2.34698e-03
2.34582e+04	4.98224e+06	1.46678e+00	6.00929e+00	2.94318e-03
1.45520e+04	4.99679e+06	2.51797e+00	2.20779e+00	4.76880e-03
1.63579e+05	5.16037e+06	9.28342e-01	2.79315e+00	1.75075e-04
3.30792e+04	5.19345e+06	2.51856e+00	1.18712e+00	3.28789e-03
3.48335e+04	5.22828e+06	8.71810e-01	3.13991e+00	3.46137e-03
1.23713e+04	5.24065e+06	7.53872e-01	8.31600e-01	8.11589e-03
2.45276e+05	5.48593e+06	1.43172e+00	2.81587e+00	-9.24160e-03
1.76235e+04	5.50355e+06	2.25345e+00	6.23670e+00	3.47114e-03
1.08358e+04	5.51439e+06	1.18298e+00	5.82819e+00	-9.41325e-03
1.35225e+04	5.52791e+06	2.59416e-01	1.69683e+00	2.95214e-03
5.88077e+04	5.58672e+06	1.74001e+00	4.75230e+00	4.37565e-03
2.33689e+05	5.82041e+06	2.30903e+00	6.96876e-01	-2.68492e-03
3.15664e+04	5.85198e+06	1.33008e+00	3.93782e+00	-5.17157e-03
1.65342e+04	5.86851e+06	2.29417e-01	2.56615e+00	5.59055e-03
3.66062e+04	5.90512e+06	6.93863e-01	2.86509e-01	-9.35656e-03
2.06143e+05	6.11126e+06	1.18457e+00	1.19638e-01	-4.79398e-04
4.02059e+04	6.15147e+06	1.62717e+00	1.20627e+00	1.36946e-03
1.37480e+04	6.16521e+06	2.68645e-01	3.23846e+00	1.01599e-03
1.60468e+04	6.18126e+06	1.33171e+00	3.88579e+00	-3.66182e-03
8.44199e+04	6.26568e+06	6.95841e-01	1.64489e+00	-2.64381e-04
9.31796e+04	6.35886e+06	6.76359e-01	2.42815e+00	-7.17081e-03
1.06950e+04	6.36955e+06	8.62034e-01	5.30017e+00	3.54199e-03
2.91944e+04	6.39875e+06	6.37386e-01	5.73188e+00	-4.92412e-03
5.71684e+04	6.45592e+06	1.76112e+00	2.77000e+00	8.07489e-04
1.17981e+04	6.46772e+06	4.84706e-01	4.48817e-01	2.00643e-03
5.39172e+04	6.52163e+06	1.92639e+00	1.56130e-03	-3.73038e-04
1.12827e+04	6.53292e+06	1.49138e+00	1.24091e+00	-8.41931e-03
3.29747e+05	6.86266e+06	1.82909e+00	4.68278e+00	6.51904e-03
1.81353e+04	6.88080e+06	3.00982e+00	9.58413e-01	-4.76834e-03
4.45652e+04	6.92536e+06	9.54887e-01	3.13742e+00	3.74522e-03
1.11522e+04	6.93652e+06	1.59803e+00	4.04255e-01	6.13868e-03
2.03992e+04	6.95691e+06	1.24304e+00	4.50885e-01	-7.16444e-03
1.15688e+05	7.07260e+06	3.70303e-01	4.42889e+00	3.13525e-03
3.18680e+04	7.10447e+06	1.55294e+00	6.78474e-01	-4.22309e-03
4.30830e+04	7.14755e+06	3.26800e+00	5.25006e+00	8.05400e-03
1.76126e+05	7.32368e+06	2.70332e+00	4.69276e+00	-9.81229e-03
6.16557e+04	7.38534e+06	2.09838e+00	1.87288e+00	2.02807e-03
1.38616e+04	7.39920e+06	2.64729e+00	1.31643e+00	-7.48624e-03
6.29883e+04	7.46219e+06	1.69886e+00	2.31727e+00	-6.75090e-03
4.20110e+04	7.50420e+06	1.73945e+00	2.12222e+00	3.46245e-03
8.79498e+05	8.38369e+06	1.03336e+00	1.95071e+00	4.98380e-04
1.34325e+04	8.39713e+06	2.32256e-01	6.14039e+00	-1.60013e-03
8.16944e+04	8.47882e+06	1.66085e+00	3.13103e-01	-4.42108e-03
2.14667e+04	8.50029e+06	1.23277e+00	1.10212e+00	-7.04719e-03
2.00439e+04	8.52033e+06	1.92568e+00	2.41404e+00	-7.22326e-03
5.35045e+04	8.57384e+06	1.76065e+00	1.31775e+00	4.90840e-05
6.22152e+04	8.63605e+06	6.47385e-01	3.56890e+00	-1.84066e-03
2.40678e+05	8.87673e+06	1.53573e+00	2.75285e+00	-8.00514e-03
1.43522e+04	8.89108e+06	3.23434e-01	5.29944e+00	7.19622e-03
3.23442e+04	8.92343e+06	2.50902e-01	3.42193e+00	2.23128e-03
2.26534e+04	8.94608e+06	1.10805e+00	5.08227e+00	-3.94060e-03
2.89053e+04	8.97498e+06	8.67996e-01	9.14123e-01	3.66174e-03
1.30387e+04	8.98802e+06	2.30052e+00	5.64644e+00	3.92141e-04
1.12762e+05	9.10078e+06	1.42062e+00	3.07688e+00	3.25570e-03
1.18079e+04	9.11259e+06	2.57334e+00	6.13352e+00	-3.79777e-03
2.69720e+04	9.13956e+06	1.08660e+00	1.36806e+00	-8.60610e-03
1.18357e+05	9.25792e+06	7.56346e-01	7.62928e-02	5.74721e-03
1.71714e+04	9.27509e+06	4.75113e-01	4.40437e+00	-1.25403e-03
1.40169e+04	9.28911e+06	1.63541e+00	5.40651e+00	1.10970e-03
3.30698e+04	9.32218e+06	1.15225e+00	8.56972e-01	4.09972e-03
1.21032e+04	9.33428e+06	3.11061e+00	1.37249e+00	1.44263e-04
2.47044e+04	9.35899e+06	7.09785e-01	2.38457e+00	-7.07898e-03
5.45291e+04	9.41352e+06	2.84969e+00	2.19908e+00	7.25960e-03
2.10806e+05	9.62432e+06	1.07112e+00	2.33621e-01	-1.59794e-03
1.20403e+04	9.63636e+06	2.70687e-01	3.07567e+00	8.07691e-03
1.84824e+04	9.65485e+06	2.05296e+00	6.25328e+00	4.34968e-03
2.71384e+04	9.68198e+06	1.23552e+00	9.10522e-01	-7.02098e-03
3.26992e+04	9.71468e+06	2.38946e+00	3.23143e+00	-8.56491e-03
1.25910e+04	9.72727e+06	2.54004e+00	1.90166e+00	-2.53078e-03
1.80161e+04	9.74529e+06	6.98600e-01	3.59936e+00	4.13152e-03
6.76479e+04	9.81294e+06	3.02824e+00	5.18392e+00	2.33409e-03
1.87655e+04	9.83170e+06	1.43650e+00	3.04273e+00	4.50921e-05
2.95070e+04	9.86121e+06	1.00392e-01	4.46338e+00	9.40823e-03
3.73356e+04	9.89855e+06	2.65571e+00	6.11369e+00	4.22227e-03
1.42520e+06	1.13237e+07	2.02219e+00	6.14322e+00	-4.53533e-03
2.64300e+04	1.13502e+07	4.12963e-01	4.12204e+00	-9.07816e-03
1.44774e+06	1.27979e+07	6.86857e-01	2.07722e-01	-6.50262e-03
1.30884e+04	1.28110e+07	2.48876e+00	4.33423e+00	-1.92573e-04
1.12650e+04	1.28223e+07	3.96618e+00	2.22714e-01	-2.61752e-03
1.81777e+04	1.28404e+07	2.76953e+00	1.79042e+00	1.37995e-03
2.90073e+04	1.28695e+07	2.34738e+00	5.97117e+00	4.18187e-03
1.61905e+04	1.28856e+07	7.22867e-01	4.54179e+00	6.93072e-03
5.22309e+05	1.34080e+07	8.23446e-01	4.27272e+00	9.18661e-03
9.77384e+04	1.35057e+07	1.57969e+00	1.73883e+00	-9.80879e-03
1.10707e+04	1.35168e+07	1.01340e+00	2.23389e+00	4.35998e-03
1.52534e+05	1.36693e+07	4.81844e-01	9.70385e-01	-6.46029e-03
4.32977e+04	1.37126e+07	1.59069e+00	2.10179e+00	1.74028e-03
1.45652e+04	1.37272e+07	1.29386e+00	3.45969e+00	1.87741e-03
1.04012e+04	1.37376e+07	5.71463e-01	8.62992e-01	-6.58666e-03
5.14105e+04	1.37890e+07	2.48154e+00	2.45349e+00	-2.62491e-03
2.53338e+04	1.38143e+07	6.57248e-01	2.68923e+00	-9.05392e-03
2.56604e+04	1.38400e+07	1.76386e+00	2.96313e+00	9.23585e-03
2.47746e+04	1.38647e+07	4.07868e-01	4.98696e+00	-6.27375e-03
6.81806e+04	1.39329e+07	7.67499e-01	1.35339e+00	9.29389e-03
1.41165e+04	1.39470e+07	9.65299e-02	4.35269e+00	-6.48655e-03
1.00810e+04	1.39571e+07	4.50748e-01	3.38325e+00	-4.47269e-03
1.56777e+04	1.39728e+07	1.34754e+00	4.83772e+00	6.61611e-03
1.47847e+04	1.39876e+07	8.68331e-01	5.69514e+00	-3.74067e-03
5.33155e+05	1.45207e+07	1.04203e+00	3.71426e+00	1.06848e-03
1.64066e+04	1.45371e+07	2.92570e-01	5.65752e+00	-9.26788e-03
1.48369e+04	1.45520e+07	1.27446e+00	5.41107e+00	3.17579e-03
1.17977e+04	1.45638e+07	2.30311e-02	5.51365e+00	-6.83789e-03
1.58154e+04	1.45796e+07	2.00133e+00	1.18258e-01	8.62399e-03
1.25101e+04	1.45921e+07	1.20374e+00	8.30548e-01	5.90430e-03
1.68305e+04	1.46089e+07	7.64969e-01	4.35194e+00	1.42430e-03
2.46445e+04	1.46336e+07	2.14828e+00	3.39717e+00	-5.86839e-03
1.21314e+04	1.46457e+07	2.05866e+00	6.19305e+00	5.29989e-03
6.70717e+04	1.47128e+07	1.61934e+00	4.16634e+00	4.44517e-03
2.45765e+04	1.47374e+07	3.80034e+00	4.02450e-01	9.92904e-05
1.20303e+04	1.47494e+07	1.69405e+00	3.66467e+00	-8.49062e-04
1.10111e+04	1.47604e+07	1.46207e+00	2.58732e+00	7.79886e-03
1.49308e+04	1.47753e+07	4.28882e-01	7.77780e-01	-4.33512e-03
1.11170e+05	1.48865e+07	9.38442e-01	3.95497e+00	8.18392e-04
6.60039e+04	1.49525e+07	1.28998e+00	2.92752e+00	9.16490e-03
4.82042e+04	1.50007e+07	3.83134e-01	2.50718e+00	-1.66862e-03
1.16904e+04	1.50124e+07	3.86877e+00	3.88526e+00	2.41163e-03
4.74799e+04	1.50599e+07	1.49730e+00	4.15051e+00	6.86541e-03
1.41431e+04	1.50740e+07	7.45753e-01	3.80742e+00	1.06135e-03
5.50210e+04	1.51290e+07	8.13445e-01	6.79221e-01	-2.02596e-03
1.30143e+04	1.51421e+07	5.37634e-01	6.15098e+00	7.58093e-03
2.36209e+04	1.51657e+07	1.74833e+00	6.08067e+00	3.40536e-03
7.87398e+04	1.52444e+07	3.22308e+00	5.03100e+00	7.59352e-03
1.01116e+05	1.53455e+07	2.60502e-01	5.34785e+00	7.37080e-04
1.71415e+04	1.53627e+07	6.79363e-01	5.09758e+00	-1.74461e-03
1.32979e+04	1.53760e+07	1.01544e+00	1.67352e+00	8.80911e-03
1.60939e+04	1.53921e+07	3.22161e+00	7.27218e-02	-7.94153e-03
1.28510e+04	1.54049e+07	5.10420e-01	3.79012e+00	-7.14194e-03
2.03338e+04	1.54253e+07	1.46320e+00	1.04809e+00	5.70116e-03
1.55813e+04	1.54408e+07	1.15406e+00	5.72286e+00	2.96149e-03
4.49774e+04	1.54858e+07	2.45096e+00	4.52885e+00	-3.95117e-03
1.62840e+04	1.55021e+07	6.65085e-01	2.02047e+00	-6.76240e-03
1.45428e+04	1.55166e+07	5.02127e-01	9.76563e-01	-2.68169e-04
1.08399e+04	1.55275e+07	1.85488e+00	6.09214e+00	1.57476e-03
1.05340e+04	1.55380e+07	3.08058e+00	4.96464e+00	-5.45112e-03
3.65574e+04	1.55746e+07	3.27559e+00	5.47486e+00	-7.65342e-03
2.52031e+04	1.55998e+07	4.85719e-01	5.21495e-01	3.65361e-03
7.19181e+05	1.63190e+07	5.56440e-01	3.44540e+00	6.52525e-03
1.52239e+04	1.63342e+07	2.15009e+00	2.61079e-01	2.95605e-03
1.94722e+04	1.63536e+07	2.77443e+00	4.72353e+00	-8.71124e-03
2.54452e+04	1.63791e+07	2.57700e+00	3.89639e+00	-1.39995e-03
2.07057e+04	1.63998e+07	2.12702e+00	3.65941e+00	2.62086e-03
4.65083e+04	1.64463e+07	1.14181e+00	3.70883e+00	4.39217e-03
2.24416e+04	1.64687e+07	2.23782e+00	1.17012e+00	2.03011e-03
5.44353e+04	1.65232e+07	9.48323e-01	6.22023e+00	-1.59727e-03
1.18399e+04	1.65350e+07	3.61543e-01	3.65365e+00	9.82348e-03
1.15762e+05	1.66508e+07	2.79209e+00	6.87052e-01	-5.64010e-03
3.90549e+04	1.66898e+07	2.10162e+00	6.33588e-01	5.11214e-03
3.23313e+04	1.67222e+07	2.29518e+00	4.49770e+00	7.49999e-03
1.17504e+04	1.67339e+07	2.06651e+00	4.42544e+00	4.67249e-03
5.12870e+04	1.67852e+07	9.12632e-01	2.34787e+00	3.08242e-03
1.37027e+04	1.67989e+07	1.31453e+00	1.84592e+00	5.31916e-03
5.93569e+04	1.68583e+07	1.54786e+00	6.09221e+00	5.02251e-04
3.16048e+05	1.71743e+07	2.28764e+00	3.34442e+00	1.38913e-03
1.57965e+04	1.71901e+07	1.21640e+00	4.83129e+00	1.49035e-03
1.35038e+04	1.72036e+07	2.00669e+00	3.10319e+00	7.43464e-03
1.02936e+04	1.72139e+07	1.12872e+00	4.77565e+00	-5.11378e-03
1.14115e+04	1.72253e+07	1.41818e+00	2.71416e+00	3.60307e-03
2.29255e+04	1.72482e+07	1.77565e+00	4.50111e+00	7.04564e-03
1.85580e+04	1.72668e+07	2.04840e-01	2.63379e-01	6.09760e-03
2.03840e+04	1.72872e+07	9.30796e-01	4.70784e+00	-5.25387e-03
1.00339e+05	1.73875e+07	3.19581e+00	3.37517e+00	-6.60397e-04
6.90453e+04	1.74566e+07	2.28756e+00	1.33521e+00	1.66679e-03
1.12731e+04	1.74678e+07	1.43990e+00	2.57693e+00	-4.39056e-03
1.12807e+04	1.74791e+07	7.40891e-01	5.84825e+00	-6.54065e-03
2.33191e+04	1.75024e+07	9.16388e-01	1.17810e+00	3.40129e-04
1.54543e+04	1.75179e+07	3.61041e-01	4.90627e+00	1.38151e-04
3.05734e+04	1.75485e+07	3.27639e-01	2.24719e+00	5.58894e-03
1.08096e+05	1.76566e+07	2.87833e-01	5.07423e+00	-5.58033e-03
1.72054e+04	1.76738e+07	2.80353e+00	3.27616e+00	9.82604e-03
1.48273e+04	1.76886e+07	2.71760e+00	3.57097e+00	4.07168e-03
1.92091e+04	1.77078e+07	8.00446e-01	3.46834e+00	-3.57298e-04
1.98275e+04	1.77276e+07	2.19309e+00	1.63222e+00	5.34110e-03
3.58197e+04	1.77635e+07	1.36084e+00	7.69936e-01	9.97455e-03
1.03522e+04	1.77738e+07	9.82901e-01	4.65447e+00	3.61990e-03
1.10074e+04	1.77848e+07	1.19567e+00	2.09851e+00	1.20330e-03
1.67436e+04	1.78016e+07	1.85285e+00	3.44239e+00	-2.60037e-03
1.90214e+04	1.78206e+07	6.11688e-01	4.60378e+00	6.27574e-03
2.32077e+04	1.78438e+07	3.47214e-01	4.09635e+00	3.12611e-03
2.75967e+04	1.78714e+07	3.34666e+00	5.40742e+00	-4.90238e-03
9.79978e+05	1.88514e+07	1.34398e+00	4.31017e-02	-7.13683e-03
3.92320e+04	1.88906e+07	1.53699e+00	3.12604e+00	8.98262e-03
2.95785e+04	1.89202e+07	4.63942e-01	6.25559e+00	-7.23325e-03
6.47110e+04	1.89849e+07	1.03826e+00	2.12965e+00	8.52066e-03
1.11292e+05	1.90962e+07	7.14961e-01	1.54385e+00	4.19961e-03
1.32880e+04	1.91095e+07	2.00083e+00	4.82261e+00	9.32645e-03
1.76370e+04	1.91271e+07	3.56437e+00	4.25392e+00	6.48804e-03
2.74461e+04	1.91546e+07	1.46015e+00	2.68160e+00	-1.81575e-03
8.35761e+04	1.92381e+07	5.26930e-01	5.34397e+00	-5.20973e-03
3.71993e+04	1.92753e+07	1.64035e+00	9.60838e-01	-3.72008e-03
5.36549e+04	1.93290e+07	7.87825e-02	6.06663e+00	9.91638e-03
1.14450e+05	1.94434e+07	2.63185e-01	4.03030e+00	1.16619e-03
2.63429e+04	1.94698e+07	7.97209e-01	1.32611e+00	3.08166e-03
2.22415e+04	1.94920e+07	1.61646e+00	1.07152e+00	4.81175e-03
2.71579e+04	1.95192e+07	1.02954e+00	3.49056e+00	4.49491e-03
4.73825e+04	1.95666e+07	2.41547e+00	7.63921e-01	5.25901e-03
1.70622e+04	1.95836e+07	5.55525e-01	1.28707e+00	2.90889e-03
2.91418e+04	1.96128e+07	1.64326e+00	7.56429e-01	2.05569e-03
2.98921e+04	1.96427e+07	8.84294e-01	2.96527e+00	5.04041e-03
1.52454e+04	1.96579e+07	3.04621e+00	3.08831e+00	7.85412e-03
1.32494e+04	1.96711e+07	1.41382e+00	5.78568e+00	-7.48681e-03
4.07411e+05	2.00786e+07	4.15139e+00	3.17362e+00	-1.70767e-03
2.12986e+04	2.00999e+07	2.64655e+00	4.57259e+00	1.64637e-03
2.46431e+04	2.01245e+07	1.37064e+00	4.46722e+00	7.20671e-03
1.89816e+04	2.01435e+07	2.40695e+00	5.32200e+00	-7.28772e-03
1.25612e+05	2.02691e+07	2.13630e+00	3.98514e-01	-5.24001e-04
1.06006e+04	2.02797e+07	1.89042e+00	2.52391e+00	-6.49751e-03
1.25406e+04	2.02922e+07	3.79341e-01	3.29267e+00	-4.07540e-04
1.16324e+04	2.03039e+07	9.80243e-01	3.03856e+00	-5.75139e-03
1.37233e+04	2.03176e+07	1.54640e-01	3.50514e+00	2.80010e-03
1.37598e+04	2.03313e+07	2.42033e+00	3.33345e+00	5.38002e-03
1.12948e+05	2.04443e+07	1.75075e+00	1.30563e+00	7.96207e-03
1.73016e+04	2.04616e+07	2.37338e+00	2.35250e+00	-8.48357e-03
4.03603e+04	2.05020e+07	7.45408e-01	1.35156e+00	-1.53358e-03
1.85868e+04	2.05205e+07	1.05024e+00	4.35072e+00	-6.83576e-03
1.53807e+04	2.05359e+07	2.42570e+00	5.17551e+00	5.71743e-03
1.04650e+05	2.06406e+07	1.80490e+00	3.42481e+00	6.72883e-05
1.80544e+04	2.06586e+07	1.86042e+00	2.17099e+00	-6.60141e-03
1.33138e+04	2.06719e+07	2.15553e+00	2.24072e+00	7.35643e-03
2.07909e+04	2.06927e+07	1.47750e+00	3.37659e-01	7.33562e-03
1.11878e+04	2.07039e+07	3.46795e-01	4.15539e+00	4.57672e-03
1.20954e+04	2.07160e+07	2.65206e+00	5.45248e+00	6.30522e-03
5.89135e+04	2.07749e+07	1.41573e+00	9.63349e-01	1.82520e-03
1.46157e+04	2.07895e+07	1.21937e+00	1.30463e+00	6.23028e-03
1.98533e+05	2.09881e+07	2.09546e+00	3.05356e+00	-3.27900e-03
2.32496e+04	2.10113e+07	1.78390e+00	3.67185e-02	-1.42354e-04
2.93810e+04	2.10407e+07	3.46136e+00	5.12016e+00	7.63565e-05
1.21517e+04	2.10529e+07	1.96975e+00	4.56253e+00	3.21397e-03
1.07653e+04	2.10636e+07	1.00503e+00	4.76981e+00	-2.87342e-03
1.05113e+04	2.10741e+07	2.50450e+00	8.36224e-01	4.26574e-03
1.66236e+04	2.10908e+07	2.70240e+00	4.22022e+00	-1.81719e-03
1.33188e+04	2.11041e+07	1.39743e+00	2.39510e+00	-2.74442e-03
2.17873e+04	2.11259e+07	1.99398e+00	1.63698e+00	1.24770e-03
2.17679e+04	2.11476e+07	7.55282e-01	5.48438e+00	2.31499e-03
1.60463e+04	2.11637e+07	8.30170e-01	2.84758e+00	9.05960e-03
5.50893e+05	2.17146e+07	1.28454e+00	3.67512e+00	-4.55420e-04
1.82189e+04	2.17328e+07	3.96516e-01	3.43071e+00	7.99333e-03
2.25021e+04	2.17553e+07	2.92909e+00	4.74699e+00	6.91255e-03
2.49235e+04	2.17802e+07	2.01894e+00	4.63439e+00	-9.38118e-03
1.17487e+04	2.17920e+07	5.88023e-01	1.39885e+00	2.18049e-03
1.91407e+04	2.18111e+07	6.26852e-01	4.05610e+00	-4.99180e-03
1.29741e+04	2.18241e+07	4.16234e+00	2.36941e+00	-9.22623e-03
3.00968e+04	2.18542e+07	1.60937e+00	4.22931e+00	-1.87572e-03
1.44262e+04	2.18686e+07	2.48961e+00	4.94091e+00	7.13197e-03
1.27402e+04	2.18813e+07	2.95041e+00	5.73026e+00	4.43649e-03
5.90398e+04	2.19404e+07	2.98515e+00	3.26355e+00	3.25871e-03
1.96412e+04	2.19600e+07	1.22037e+00	2.13371e+00	-9.25194e-03
1.30572e+04	2.19731e+07	7.47724e-01	4.00409e+00	-6.32879e-03
9.97884e+04	2.20729e+07	1.97134e+00	5.27810e+00	-6.66680e-03
2.20802e+04	2.20950e+07	3.06516e+00	1.52564e+00	-3.21187e-04
1.09263e+04	2.21059e+07	1.68794e+00	5.04761e+00	9.58403e-03
1.44612e+04	2.21203e+07	1.86054e+00	4.26539e+00	7.09304e-03
1.02836e+04	2.21306e+07	1.92203e+00	3.63190e+00	4.95455e-04
1.19578e+04	2.21426e+07	6.58745e-01	3.48990e+00	-6.29269e-03
1.20586e+04	2.21546e+07	1.18835e+00	1.54639e+00	6.09417e-03
1.19178e+04	2.21666e+07	3.15493e+00	4.41575e+00	-6.98158e-03
1.74670e+04	2.21840e+07	1.17759e+00	2.24735e+00	1.48182e-03
6.50708e+04	2.22491e+07	2.12097e+00	4.41130e+00	7.30803e-03
